ID	Station Name	Lat	Lon	BI
4.05788E+11	Juan Santamar	10	-84.22	29
3.03836E+11	Campo Grande	-20.47	-54.68	13
4.03717E+11	Chatham	47	-65.5	18
2.28484E+11	Nakhon Ratcha	14.97	102.08	36
4.03717E+11	"Atikokan Cli,On"	48.73	-91.63	0
1.1663E+11	Asmara	15.28	38.92	0
5.01946E+11	Cape Moreton	-27.03	153.47	0
2.07432E+11	Goa/Panjim	15.48	73.82	14
4.25002E+11	Marcell 5Ne	47.63	-93.65	0
6.36085E+11	Lisboa/Geof	38.72	-9.15	135
2.23404E+11	Dhahran	26.27	50.15	41
2.05573E+11	Zhumadian	33	114.02	23
4.03711E+11	"Agassiz Cda,Bc"	49.25	-121.77	14
4.25002E+11	Bunkie	30.96	-92.18	17
4.23781E+11	"Freeport,Gran"	26.55	-78.7	30
6.2104E+11	Malin Head	55.37	-7.33	0
4.03711E+11	"Assiniboia,Sa"	49.73	-105.97	0
3.14804E+11	Maracaibo-La	10.57	-71.73	20
5.11487E+11	Singapore/Cha	1.37	103.98	56
4.25E+11	Ojai	34.45	-119.23	14
4.25005E+11	Ashland Exp Farm	46.58	-90.97	11
3.03821E+11	Sao Gabriel D	-0.13	-67.08	0
2.05541E+11	Linxi	43.6	118.07	11
4.25003E+11	Bridgehampton	40.95	-72.31	20
6.5206E+11	Thorshavn	62.02	-6.77	15
2.0557E+11	Baoji	34.35	107.13	17
1.09647E+11	Obo	5.4	26.5	0
1.48628E+11	Malakal	9.55	31.65	0
2.22308E+11	Ulan-Ude	51.83	107.6	31
4.25002E+11	Big Rapids Wtr Wks	43.71	-85.48	31
5.09988E+11	Zamboanga	6.9	122.07	18
2.10478E+11	Yakushima	30.38	130.67	0
4.14766E+11	"Mascota, Jalisco"	20.53	-104.8	9
6.49174E+11	Yumurtalik	36.8	35.8	0
4.25001E+11	Bloomington In Univ	39.17	-86.52	79
4.0372E+11	"Wistaria,Bc"	53.82	-126.22	0
2.28485E+11	Hua Hin	12.58	99.95	29
2.11357E+11	Atyrau	47.02	51.85	0
4.25726E+11	Norfolk/Karl	41.98	-97.43	11
4.03711E+11	"Whitesand Dam,Sa"	56.23	-103.15	0
2.16481E+11	Rangoon	16.8	96.2	26
6.15072E+11	Nancy/Essey	48.68	6.22	59
4.25001E+11	Brookville	39.42	-85.01	15
6.15077E+11	Nice	43.65	7.2	17
1.19654E+11	Tamale	9.4	-0.9	0
1.01605E+11	Batna	35.55	6.18	37
5.01949E+11	Canberra Airp	-35.3	149.18	30
6.35124E+11	Leszno-Strzyz	51.83	16.53	0
2.0449E+11	Phnom-Penh/	11.55	104.85	7
2.05561E+11	Henan	34.73	101.6	0
1.2962E+11	Pamplemousses	-20.1	57.6	0
2.10479E+11	Uwajima	33.23	132.55	22
4.25725E+11	Lansing             Usa	42.8	-84.6	43
6.1206E+11	Alborg	57.1	9.87	13
4.25725E+11	"Berthoud Pass,Co     Us"	a          39.80	-105.8	0
4.25002E+11	Morris Wc Exp Stn	45.59	-95.87	18
4.03718E+11	"Anticosti Sw Point,Qu"	49.4	-63.55	0
4.25004E+11	Murdo	43.89	-100.71	24
4.03718E+11	"Marathon,On"	48.72	-86.4	24
5.0195E+11	Cape Sorell (Aws)	-42.2	145.17	0
4.25005E+11	Blaine	48.98	-122.79	11
2.05535E+11	Linhe	40.77	107.4	19
3.04858E+11	Isla Huafo	-43.57	-74.83	0
2.0342E+11	Barisal	22.75	90.37	14
6.36085E+11	Coimbra	40.2	-8.42	31
6.49174E+11	Kozan	37.5	35.8	0
4.25746E+11	Daggett/Faa Airport	34.87	-116.78	0
6.34013E+11	Hellisoy Fyr	60.75	4.72	0
2.08409E+11	Bushehr	28.98	50.83	49
2.05511E+11	Fuyun	46.98	89.52	10
3.09847E+11	Pisco	-13.75	-76.28	0
4.25727E+11	"Burns,Or."	43.58	-118.95	0
8.00999E+11	Ship E	35	-48	0
3.04856E+11	Santiago Q. N	-33.43	-70.68	75
4.25004E+11	Woodruff	41.53	-111.15	0
4.25001E+11	Medicine Lodge	37.28	-98.58	14
6.49172E+11	Konuklar  Duc	38.3	32.4	0
4.25E+11	Orland	39.75	-122.2	15
7.00899E+11	Marble Point	-77.4	163.7	0
6.51033E+11	Valley	53.25	-4.53	7
4.25004E+11	Hood River Exp Stn	45.68	-121.52	10
2.0553E+11	Huajialing	35.38	105	0
4.25003E+11	Syracuse	40.68	-96.19	13
4.25005E+11	Cheyenne Wsfo Ap	41.15	-104.82	103
1.09646E+11	Bouar	5.97	15.63	0
6.11118E+11	Ostrava/Mosno	49.68	18.12	8
5.0397E+11	Kalianget(Mad	-7.05	113.97	0
1.48628E+11	Doleib Hill	9.3	31.63	0
4.25001E+11	Galva	41.17	-90.04	19
5.01957E+11	Jenolan Caves	-33.82	150.03	0
6.49172E+11	Aksaray	38.4	34.1	0
4.14768E+11	"Matias Romero, Oaxaca"	16.88	-95.05	16
2.10474E+11	Haboro	44.37	141.7	24
4.03711E+11	"Bonilla Island,Bc"	53.5	-130.63	0
1.25671E+11	Antananarivo/	-18.8	47.48	0
4.03717E+11	"Fredericton,N"	45.87	-66.53	14
4.03718E+11	"Wabush Lake,N"	52.93	-66.87	22
2.1129E+11	Kustanai	53.22	63.62	26
4.03711E+11	"Quesnel,Bc"	52.98	-122.48	30
7.00214E+11	Theresa	-84.6	-115.8	0
5.01947E+11	Parkes Macart	-33.13	148.15	13
4.25001E+11	Atchison	39.58	-95.11	22
1.51654E+11	Kara	9.55	1.17	0
2.21471E+11	Chupungnyong	36.22	128	12
6.35124E+11	Wroclaw Ii	51.1	16.88	8
2.05574E+11	Nanchong	30.8	106.08	15
1.3361E+11	Tillabery	14.2	1.45	0
1.31672E+11	Vila Cabral	-13.3	35.3	0
5.01949E+11	Clunes	-37.3	143.78	0
4.25725E+11	Tonopah/Airport	38.07	-117.08	0
4.25005E+11	Bates Creek #2	42.63	-106.38	0
2.22204E+11	Mys Zelanija	76.95	68.55	0
4.03711E+11	"Uranium City,"	59.57	-108.48	0
6.28266E+11	Kaunas	54.88	23.83	17
4.25002E+11	Savage	47.45	-104.34	0
2.05506E+11	Bugt	48.77	121.92	8
5.01943E+11	Cooktown Amo	-15.43	145.18	0
4.03718E+11	"Chapais 2,Qu"	49.78	-74.85	15
6.49173E+11	Hadim	37	32.5	0
4.25703E+11	St. Paul	57.15	-170.22	0
4.25004E+11	York 3 Ssw Pump	39.92	-76.75	21
4.25001E+11	Berne Wwtp	40.67	-84.93	20
4.25724E+11	Bluefield/Mercer Co Ap	37.3	-81.22	31
2.21471E+11	Sokcho	38.25	128.57	21
4.25002E+11	Woodstock	39.33	-76.87	25
5.18916E+11	Niulakita	-10.75	179.5	0
4.25726E+11	"Omaha, Ne."	41.37	-96.02	16
1.01605E+11	Laghouat	33.77	2.93	0
3.09844E+11	Tumbes	-3.55	-80.4	0
4.25004E+11	Temple	31.08	-97.32	26
6.49171E+11	Akcakoca	41.1	31.1	7
1.49639E+11	Dar Es Salaam	-6.87	39.2	13
4.03719E+11	"Bella Coola,Bc"	52.37	-126.68	0
5.01946E+11	Eucla Amo	-31.68	128.9	0
4.25002E+11	Bastrop	32.77	-92.01	0
5.01949E+11	Khancoban Smc	-36.23	148.15	0
4.25005E+11	Davenport	47.65	-118.15	11
2.11354E+11	Kalmykovo	49.05	51.87	0
2.0551E+11	Tonghe	45.97	128.73	12
6.51032E+11	Cockle Park         Uk	55.2	-1.6	20
4.03718E+11	"Nakina A,On"	50.18	-86.7	10
2.22237E+11	Troicko-Pecer	62.7	56.2	9
6.17105E+11	Leipzig-Schke	51.42	12.23	24
1.48628E+11	Kadugli	11	29.72	8
5.01947E+11	Ivanhoe	-32.9	144.28	0
1.02663E+11	Luena (Luso)	-11.78	19.92	0
6.23162E+11	Rome                Ita	ly         41.80	12.6	31
4.03716E+11	"Kingston,Ont."	44.22	-76.6	29
4.25002E+11	Iron Mt Kingsford Wwtp	45.79	-88.08	22
6.1711E+11	Zugspitze	47.42	10.98	0
4.03717E+11	"Barrage Lac Morin,Qu"	47.65	-69.52	0
2.05577E+11	Meitan	27.77	107.47	0
4.25002E+11	Fortine 1 N	48.78	-114.9	11
5.01941E+11	Gunbalunya	-12.32	133.05	0
4.25003E+11	Fairbury 5S	40.07	-97.17	0
2.22312E+11	Ajan	56.45	138.15	0
5.01944E+11	Hamelin Pool (Hamelin P	ool)      -26.40	114.17	0
2.2222E+11	Ostrov Vrange	70.98	-178.48	0
2.07433E+11	Mangalore	12.9	74.9	9
4.25002E+11	Waveland	30.29	-89.38	18
2.05568E+11	Ruili	24.02	97.83	9
4.25003E+11	Lodgepole	41.15	-102.64	10
6.35125E+11	Lodz	51.73	19.4	24
2.18413E+11	"Seeb, Interna"	23.58	58.28	34
2.15443E+11	Bayanhongor	46.13	100.68	0
2.22309E+11	Nercinskij Za	51.32	119.62	0
4.25005E+11	Forks 1 E	47.96	-124.35	0
4.25723E+11	"Athens/Mun.,G"	33.95	-83.32	26
5.01944E+11	Mackay Sugar Mill Stati	on        -21.17	149.12	12
2.28486E+11	Phuket Airpor	8.12	98.32	12
2.03419E+11	Sylhet	24.9	91.88	18
2.05543E+11	Qingyuan	42.1	124.95	13
4.25005E+11	Alta 1 Nnw	43.77	-111.03	7
4.25005E+11	Mc Millin Rsvr	47.14	-122.26	21
2.07423E+11	Jaipur / Sang	26.82	75.8	25
6.03111E+11	Sonnblick	47.05	12.95	0
1.07649E+11	Mamfe	5.72	9.28	0
3.0781E+11	Timehri	6.5	-58.25	0
2.19417E+11	Chaman	30.92	66.45	8
2.07433E+11	Bangalore	12.97	77.58	57
2.11357E+11	Karsakpaj	47.83	66.75	0
4.25004E+11	Blanding	37.61	-109.48	12
2.10479E+11	Sukumo	32.92	132.7	9
2.05561E+11	Minxian	34.43	104.02	0
4.25003E+11	Battle Mountain 4Se	40.61	-116.89	8
1.39619E+11	Lungi	8.62	-13.2	9
5.01946E+11	Amberley Aero	-27.63	152.72	10
4.03717E+11	Grandes Bergeronnes	48.25	-69.52	12
6.2104E+11	Belmullet	54.23	-10	6
4.25724E+11	Jackson/Wso	37.6	-83.32	0
4.25005E+11	Parsons 1 Ne	39.1	-79.67	12
4.25001E+11	Sandpoint Exp Stn	48.29	-116.56	26
4.25004E+11	Alexandria	43.66	-97.79	9
4.25001E+11	Wakeeney	39.03	-99.88	16
2.05547E+11	Huimin	37.5	117.53	10
4.25002E+11	Holly Springs 4 N	34.82	-89.43	0
2.05538E+11	Taiyuan	37.78	112.55	8
6.49171E+11	Bursa	40.18	29.07	22
6.49172E+11	Kigi	39.3	40.4	0
3.04858E+11	Valdivia	-39.62	-73.08	0
2.1648E+11	Mandalay	21.98	96.1	32
2.22305E+11	Kalakan	55.12	116.77	0
6.19128E+11	Miskolc	48.1	20.78	34
5.01948E+11	Cape Nelson	-38.43	141.55	0
6.36085E+11	Corvo (Acores	39.67	-31.12	0
4.25002E+11	Henderson 8 Ssw	37.76	-87.65	0
4.25003E+11	Lawrenceville 3 Sw	44.76	-74.67	0
5.01947E+11	Katoomba	-33.72	150.28	0
6.49171E+11	Canakkale	40.13	26.4	15
1.05655E+11	Dori	14.03	-0.03	0
4.25001E+11	Milford 2 Se	38.9	-75.43	16
6.35122E+11	Resko	53.77	15.42	0
2.10476E+11	Kofu	35.67	138.55	66
4.03717E+11	"Franz,On"	48.47	-84.42	0
4.03719E+11	Fort Smith	60	-112	0
2.05508E+11	Yichun	47.72	128.9	20
4.25002E+11	Bowling Green 1 E	39.34	-91.17	22
4.25001E+11	Belle Glade	26.69	-80.67	32
6.49172E+11	Kaman	39.4	33.7	0
6.17105E+11	Meiningen	50.57	10.38	11
4.25003E+11	Wakefield	42.27	-96.86	12
2.08407E+11	Sanandaj	35.33	47	59
6.35124E+11	Legnica Barto	51.2	16.2	16
4.25005E+11	Stanley	44.97	-90.94	21
4.25004E+11	Columbia Univ Of Sc	33.98	-81.02	59
4.03714E+11	"Lakefield,On"	44.47	-78.23	8
5.07939E+11	Dunedin Musselburgh New	Ze       -45.90	170.5	29
4.25002E+11	Kalispell Glacier Ap	48.3	-114.26	11
2.10474E+11	Tomakomai	42.62	141.55	30
3.05801E+11	Blonay	7.6	-72.6	0
4.03711E+11	Thompson Weat	55.8	-97.85	10
5.01958E+11	Donald	-36.38	143	0
4.25724E+11	Flagstaff           Usa	35.1	-111.7	0
5.01946E+11	Esperance	-33.82	121.88	0
2.10479E+11	Matsuyama	33.83	132.78	65
6.38226E+11	Arhangel'Sk	64.5	40.73	23
2.10474E+11	Rumoi	43.95	141.63	33
4.25003E+11	Elko Rgnl Ap	40.83	-115.79	22
1.15623E+11	Alexandria/No	31.2	29.95	53
5.01959E+11	Lakes Entranc	-37.87	147.98	0
4.25004E+11	Llano	30.74	-98.65	12
4.25003E+11	Mott	46.37	-102.32	15
4.25E+11	Parker	34.15	-114.29	24
1.12645E+11	Gamboma	-1.87	15.87	0
5.03975E+11	Manokwari/Ren	-0.88	134.05	0
6.23163E+11	Pontecagnano	40.6	14.9	8
3.01872E+11	Formosa Aero	-26.2	-58.23	17
4.25004E+11	Waynesboro	35.3	-87.76	0
4.25725E+11	Jackson/Reynolds Field	42.27	-84.47	35
5.01947E+11	Mount Victoria (Selsdon	Street   -33.60	150.25	0
1.41686E+11	Queenstown	-31.9	26.87	22
4.03719E+11	Cambridge Bay	69.1	-105.12	0
2.22314E+11	Nikolaevsk-Na	53.15	140.7	19
3.08862E+11	San Juan Bautista/Misio	nes       -25.80	-56.3	0
3.058E+11	San Andres (I	12.58	-81.72	23
4.25703E+11	Kenai	60.57	-151.25	43
4.0372E+11	"Komakuk Beach A,Yt"	69.58	-140.18	0
4.25002E+11	Hamilton	46.26	-114.16	24
6.45025E+11	Uppsala	59.88	17.6	80
4.25746E+11	Keokuk              Usa	40.4	-91.4	29
5.04919E+11	Malden Island	-4.05	-155	0
4.0372E+11	"Dawson,Y.T."	64.05	-139.13	0
5.01957E+11	Yudnapinna	-32.12	137.15	0
5.01946E+11	Mount Tamborine	-27.98	153.2	0
6.15075E+11	Le Puy De Dome       Fr	ance       45.80	2.9	0
4.25E+11	Needles Ap	34.77	-114.62	0
2.05584E+11	Tunxi	29.72	118.28	11
2.05575E+11	Jinfo Shan	28.88	107.45	0
3.09844E+11	Piura	-5.18	-80.6	14
6.4214E+11	Ljubljana/Brn	46.22	14.48	10
6.49174E+11	Iskenderun	36.58	36.17	25
4.25001E+11	Boulder	39.99	-105.27	28
4.25722E+11	Daytona Beach/Wso Ap	29.18	-81.05	42
2.05578E+11	Ji'An	27.12	114.97	16
2.22324E+11	Ica	55.58	155.58	0
3.15814E+11	Maripasoula	3.63	-54.03	0
2.10477E+11	Irako	34.63	137.1	23
2.10479E+11	Takamatsu	34.32	134.05	39
6.17106E+11	Trier-Petrisb	49.75	6.67	21
4.03719E+11	"Wrigley A,Nw"	63.22	-123.43	0
5.01949E+11	Bendigo Prison	-36.75	144.28	35
4.25004E+11	Canton	43.31	-96.59	23
5.01947E+11	Nuriootpa	-34.47	139	13
4.25724E+11	St.Louis/Lamb	38.75	-90.37	104
5.01946E+11	Moora (Walebing)	-30.67	116.13	0
6.49172E+11	Emirdag	39	31.2	0
4.25002E+11	Columbus	33.47	-88.38	20
4.25004E+11	Tullahoma	35.35	-86.21	24
2.07428E+11	Calcutta/Alip	22.53	88.33	50
1.54642E+11	Kinshasa/N'Dj	-4.38	15.43	8
4.25003E+11	Elephant Butte Dam	33.15	-107.18	17
4.03711E+11	"Iron River,Al"	54.42	-111	0
6.23162E+11	Vieste Aero	41.9	12.2	9
6.24403E+11	Ma'An	30.17	35.78	0
4.03711E+11	"Island Falls,Sa"	55.53	-102.35	9
4.25003E+11	Reidsville 2 Nw	36.38	-79.69	21
5.01947E+11	Kimba	-33.15	136.42	0
2.05583E+11	Liyang	31.43	119.48	23
5.01944E+11	Gladstone	-23.85	151.25	26
4.25703E+11	Fairbanks/Int	64.82	-147.87	46
4.25005E+11	Port Angeles	48.11	-123.43	21
4.31042E+11	Thule/Op Site	76.52	-68.83	0
4.25004E+11	Sumter	33.94	-80.36	46
4.25726E+11	Akron/1 N	40.17	-103.22	16
4.25722E+11	Mobile/Bates	30.68	-88.25	28
4.25002E+11	Provincetown	42.05	-70.18	11
2.10474E+11	Kushiro	42.98	144.4	44
4.25004E+11	Baker City Ap	44.84	-117.81	11
3.01877E+11	Tres Arroyos	-38.33	-60.25	0
5.01946E+11	Eyre Madura	-32.23	126.28	0
5.27914E+11	"Yap, Caroline"	9.48	138.08	0
4.0372E+11	Babine Lake Pinkut Cree	"k,Bc       54.45"	-125.47	0
4.25001E+11	Stamford 5 N	41.12	-73.55	37
4.25728E+11	Hoquiam/Ap	46.98	-123.93	0
4.25726E+11	Scottsbluff/County Arpt	41.87	-103.6	14
6.34012E+11	Bodo Vi	67.27	14.37	25
5.07934E+11	Wellington	-41.3	174.8	40
2.07427E+11	Dwarka	22.37	69.08	0
4.25725E+11	Bishop/Arpt	37.37	-118.37	17
4.25002E+11	Winnsboro 5 Sse	32.1	-91.7	0
4.03719E+11	"Fort Resolution A,Nw"	61.18	-113.68	11
2.10479E+11	Naze	28.38	129.5	0
2.07426E+11	Silchar	24.75	92.8	0
5.01948E+11	Robe (P.O.)	-37.17	139.75	0
2.19416E+11	Fort Sandeman	31.4	69.5	0
1.17635E+11	Addis Ababa	8.98	38.8	17
3.01872E+11	La Rioja Aero	-29.38	-66.82	21
4.03711E+11	"High Level, A"	58.62	-117.17	12
4.06784E+11	"Camaguey, Cam"	21.4	-77.85	0
4.0372E+11	"Aklavik A,Nw"	68.22	-135	0
2.11357E+11	Aralskoe More	46.78	61.65	0
5.03968E+11	Cilacap	-7.73	109.02	11
4.25001E+11	Moscow U Of I	46.72	-116.96	10
4.25002E+11	Ekalaka	45.89	-104.55	8
4.25001E+11	Clarinda	40.72	-95.02	17
6.2104E+11	Dublin Airpor	53.43	-6.25	33
2.05536E+11	Hequ	39.38	111.15	12
4.25004E+11	Newport	44.64	-124.06	23
2.21472E+11	Miryang	35.48	128.75	41
5.01946E+11	Balladonia	-32.45	123.87	0
6.11117E+11	Brno/Turany	49.15	16.7	14
6.49171E+11	Bilecik	40.2	30	15
6.49172E+11	Gemerek	39.18	36.05	11
4.25001E+11	Vevay	38.74	-85.08	25
5.01944E+11	Lady Elliot I	-24.1	152.7	0
4.03719E+11	"Aleza Lake,Bc"	54.12	-122.07	0
6.36085E+11	Cabo Carvoeir	39.35	-9.4	16
1.53637E+11	Kampala	0.32	32.62	25
6.49171E+11	Bayburt	40.3	40.2	0
6.49173E+11	Silifke	36.37	33.93	20
2.07425E+11	Patna	25.6	85.1	24
7.0089E+11	S.A.N.A.E. St	-70.3	-2.35	0
4.25725E+11	Pittsburgh/Gr	40.5	-80.22	43
6.23163E+11	Bari/Palese M	41.13	16.78	46
4.25724E+11	Oklahoma City/Tinker Af	b          35.42	-97.38	61
4.25724E+11	"Wolf Canyon,Nm       Us"	a          36.00	-106.8	0
1.33611E+11	Maine-Soroa	13.23	11.98	0
4.03716E+11	"Richmond,Qu"	45.63	-72.13	17
5.01943E+11	Hughenden	-20.83	144.2	0
6.35127E+11	Przemysl	49.8	22.77	34
6.49171E+11	Ankara/Etimes	39.95	32.68	22
4.25002E+11	Woodville 4 Ese	31.09	-91.23	0
6.49171E+11	Bala Duc	39.5	33.1	0
4.25746E+11	Salisbury/Wicomico Co A	p          38.33	-75.52	7
4.25728E+11	Bozeman/Gallatin Field	45.78	-111.15	24
4.25725E+11	"Tres Piedras,Nm      Us"	a          36.70	-106	0
4.25002E+11	Clarksdale	34.19	-90.56	30
4.25004E+11	Catarina	28.34	-99.63	0
4.25003E+11	Kingfisher	35.86	-97.93	17
2.05587E+11	Dachen Dao	28.45	121.88	0
4.25002E+11	Cloquet	46.7	-92.53	9
4.25001E+11	Saguache	38.09	-106.14	0
4.0179E+11	Grantley Adam	13.07	-59.48	12
4.25004E+11	Moro	45.48	-120.72	0
4.25003E+11	Beaver City	40.13	-99.83	0
3.05802E+11	Las Gaviotas	4.55	-70.92	0
4.25745E+11	Chicopee Fall	42.2	-72.53	43
5.06915E+11	Banaba	-0.9	169.53	0
6.49172E+11	Cumra	37.6	32.8	12
4.25723E+11	College Station/Easterw	ood Fl     30.58	-96.37	21
2.22313E+11	Ekimcan	53.07	132.98	0
4.03719E+11	"Pine Dock,Ma"	51.63	-96.8	0
2.05544E+11	Zhangjiakou	40.78	114.88	20
4.03718E+11	"Harrington Harbour,Qu"	50.53	-59.5	0
4.03711E+11	"Mackar Inlet,Nw"	68.3	-85.67	0
4.25E+11	Grand Canyon Np 2	36.05	-112.15	0
4.03719E+11	"Indian House Lake,Qu"	56.23	-64.73	0
5.01957E+11	Mount Hope	-32.85	145.88	0
5.28919E+11	"Totegegie, Gambier Is."	-23.1	-134.9	0
4.25E+11	Santa Cruz	36.99	-121.99	45
6.3827E+11	Vologda	59.32	39.92	9
4.03717E+11	"Alliston,Pe"	46.05	-62.6	0
4.25001E+11	Council Grove Lake	38.68	-96.51	0
4.25002E+11	Crystal Spgs Exp Stn	31.95	-90.38	9
4.25002E+11	Marble Hill	37.3	-89.97	15
4.25003E+11	Hightstown 2 W	40.26	-74.56	27
4.25002E+11	Laurel 3 W	39.08	-76.9	41
2.05546E+11	Baoding	38.85	115.57	9
4.25725E+11	Trinidad/Faa Arpt	37.25	-104.33	0
4.25001E+11	Tallahassee Wso Ap	30.39	-84.35	14
4.25004E+11	Albany	32.73	-99.3	10
6.49172E+11	Ahlat	38.8	42.5	0
3.05804E+11	Ospina Perez	1.3	-77.5	0
4.25724E+11	Santa Maria/P	34.9	-120.45	23
4.03719E+11	"Meanook,Al"	54.62	-113.35	0
6.02378E+11	Yerevan	40.13	44.47	16
6.12062E+11	Bodilsho            Den	mark       55.10	15.1	0
4.03716E+11	Parry Sound         Can	ada        45.30	-80	0
1.34651E+11	Jos	9.87	8.9	12
2.05562E+11	Batang	30	99.1	0
6.51034E+11	York                Uk	53.9	-1.1	7
4.25003E+11	York	40.87	-97.59	32
6.38268E+11	Smolensk	54.75	32.07	17
4.25001E+11	Scottsburg	38.69	-85.79	41
2.09406E+11	Mosul	36.32	43.15	16
4.14764E+11	"Cabo San Lucas, Baja Ca"	liforni    22.88	-109.92	20
4.03714E+11	Lindsay             Can	ada        44.40	-78.8	9
4.03715E+11	"Port Dover,On"	42.78	-80.22	17
4.25003E+11	Batavia	43.03	-78.17	31
3.09847E+11	Quince Mil (15000)	Peru      -13.22	-70.75	0
2.10477E+11	Sakai	35.55	133.23	18
6.4917E+11	Ispir	40.5	41	0
4.25003E+11	Southport 5 N	33.99	-78.01	14
2.05575E+11	Yichang	30.7	111.3	14
4.25003E+11	Ithaca Cornell Univ	42.45	-76.45	23
1.2462E+11	Tripoli             Lib	ya         32.90	13.2	113
1.15623E+11	Mersa Matruh	31.33	27.22	17
4.03717E+11	White River         Can	ada        48.60	-85.3	13
3.01874E+11	Mendoza Aero	-32.83	-68.78	29
6.49171E+11	Sariyer	41.2	29.1	10
2.22239E+11	Bajkit	61.67	96.37	0
6.46067E+11	Jungfraujoch	46.55	7.98	0
4.25725E+11	Findlay/Faa Airport	41.02	-83.67	35
2.21472E+11	Mokp'O	34.78	126.38	26
4.14767E+11	"Colonia Escandon, Distr"	ito Fed    19.40	-99.18	130
4.03719E+11	"Carlyle,Sa"	49.63	-102.27	11
4.25745E+11	Nantucket/Faa Airport	41.25	-70.07	0
4.03718E+11	"Pickle Lake,O"	51.45	-90.2	7
4.25912E+11	"Lahaina, Maui Hawaii"	20.9	-156.7	12
6.51033E+11	Leeming	54.3	-1.53	9
4.25724E+11	Amarillo/Intl	35.22	-101.72	31
6.49171E+11	Kirklareli	41.73	27.22	15
4.14763E+11	"Tres Hermanos, Sonora"	27.2	-109.2	0
2.10476E+11	Miyako	39.65	141.97	20
1.51654E+11	Dapaon	10.87	0.25	0
2.05585E+11	Dinghai	30.03	122.12	14
4.25724E+11	"Dayton/. Cox,"	39.9	-84.2	56
4.03711E+11	Alexis Creek Tautri Crk	",Bc        52.55"	-123.18	0
2.05579E+11	Xingren	25.43	105.18	0
4.14766E+11	"Orizatlan, Hidalgo"	21.17	-98.62	0
4.25005E+11	Saint John	47.09	-117.59	0
1.31673E+11	Tete	-16.18	33.58	14
6.36086E+11	Faro/Aeroport	37.02	-7.97	27
2.05524E+11	Dunhuang	40.15	94.68	13
6.35123E+11	Mikolajki	53.78	21.58	0
4.03719E+11	"Calling Lake Rs,Al"	55.25	-113.18	7
2.05536E+11	Alxa Zuoqi	38.83	105.67	8
4.03714E+11	"Grass River,Ma"	50.52	-98.97	0
4.25723E+11	Raleigh/Ralei	35.87	-78.78	29
2.10477E+11	Saigo	36.2	133.33	0
4.25003E+11	Little Falls City Rsvr	43.06	-74.87	22
4.03714E+11	"Collegeville,Ns"	45.48	-62.02	0
6.35125E+11	Klodzko	50.43	16.62	15
4.03711E+11	"Grouard,Al"	55.58	-116.15	10
6.49172E+11	Afyon	38.75	30.53	21
6.18167E+11	Samos (Airpor	37.7	26.92	8
4.25703E+11	Cordova/Mile	60.5	-145.5	0
4.25727E+11	St.Cloud/Whit	45.55	-94.07	17
2.07421E+11	Amritsar	31.63	74.87	34
2.05587E+11	Qixian Shan	27.95	117.85	0
2.10477E+11	Tsu	34.73	136.52	38
5.01958E+11	Longerenong Agriculture	Colleg   -36.67	142.3	0
1.31672E+11	Porto Amelia	-13	40.5	0
2.05564E+11	Deqen	28.5	98.9	0
4.25001E+11	Oberlin	39.82	-100.53	16
2.10478E+11	Hikone	35.27	136.25	37
6.49172E+11	Bolvadin	38.7	31.1	0
4.25003E+11	Smithfield	35.52	-78.35	34
4.25003E+11	Weatherford	35.52	-98.7	28
2.22232E+11	Nar'Jan-Mar	67.63	53.03	14
4.15787E+11	Puerto Cabezas	12.03	-83.42	0
1.15624E+11	Helwan	29.87	31.33	57
6.49171E+11	Luleburgaz	41.4	27.4	0
4.25003E+11	Carnegie 5 Ne	35.18	-98.58	0
4.14764E+11	"Linares, Nuevo Leon"	24.87	-99.57	28
2.05535E+11	Otog Qi	39.1	107.98	11
4.25004E+11	Union City	36.39	-89.03	8
2.19417E+11	Nokkundi	28.82	62.75	0
3.12812E+11	Stoelmanseila	4.35	-54.42	0
6.49172E+11	Ergani	38.3	39.8	12
4.25001E+11	Olathe 3E	38.89	-94.76	59
1.52607E+11	Tunis-Carthag	36.83	10.23	36
4.25003E+11	Seward	40.9	-97.09	15
4.25001E+11	Saint Francis	39.77	-101.81	16
1.49638E+11	Pemba	-5.07	39.72	0
6.17106E+11	Fichtelberg	50.43	12.95	15
4.25723E+11	Asheville/Mun	35.43	-82.55	20
4.25003E+11	New Brunswick 3 Se	40.47	-74.44	65
4.25702E+11	Bethel/Bethel	60.78	-161.8	14
4.12787E+11	La Ceiba (Air	15.73	-86.87	0
2.19415E+11	Chakdara	34.65	72.03	10
4.25004E+11	Oahe Dam	44.44	-100.42	10
3.05801E+11	Barrancabermeja	7	-73.8	9
2.08409E+11	Bam	29.1	58.4	15
4.25004E+11	Beaufort Wwtp	32.4	-80.7	17
3.02851E+11	San Joaquin	-13.07	-64.82	0
2.05589E+11	Yong'An	25.97	117.35	21
4.25745E+11	"Silverton,Co         Us"	a          37.80	-107.7	0
1.41683E+11	Marico - Irr	-25.5	26.35	0
6.36085E+11	Viana Do Cast	41.7	-8.8	26
2.28485E+11	Chanthaburi	12.6	102.12	19
4.25002E+11	Oakland 1 Se	39.41	-79.4	19
4.25003E+11	Wells	41.1	-114.97	19
2.10478E+11	Kobe	34.68	135.18	71
4.03716E+11	"Huntsville Wpcp,On"	45.33	-79.22	37
